Corrected time (s);WE(1).Current (A);Time (s);WE(1).Potential (V);Index
839.999997879204;0.000144500732421875;855.980159838858;0.79925537109375;85
849.999997853956;0.000142059326171875;865.98015981361;0.79986572265625;86
859.999997828709;0.000142608642578125;875.980159788363;0.7989501953125;87
869.999997803461;0.000140899658203125;885.980159763115;0.799560546875;88
879.999997778214;0.000138916015625;895.980159737868;0.799560546875;89
889.999997752966;0.00013995361328125;905.98015971262;0.79925537109375;90
899.999997727718;0.000138397216796875;915.980159687372;0.799560546875;91
909.999997702471;0.000135467529296875;925.980159662125;0.79925537109375;92
919.999997677223;0.00013592529296875;935.980159636877;0.7989501953125;93
929.999997651976;0.000132537841796875;945.98015961163;0.79925537109375;94
939.999997626728;0.00013140869140625;955.980159586382;0.799560546875;95
949.999997601481;0.000129791259765625;965.980159561135;0.79986572265625;96
959.999997576233;0.000129364013671875;975.980159535887;0.799560546875;97
969.999997550985;0.000125030517578125;985.980159510639;0.799560546875;98
979.999997525738;0.00012542724609375;995.980159485392;0.79986572265625;99
989.99999750049;0.000127349853515625;1005.98015946014;0.799560546875;100
999.999997475243;0.0001229248046875;1015.9801594349;0.799560546875;101
1009.99999745;0.000122283935546875;1025.98015940965;0.79925537109375;102
1019.99999742475;0.0001234130859375;1035.9801593844;0.799560546875;103
1029.9999973995;0.00012042236328125;1045.98015935915;0.79925537109375;104
1039.99999737425;0.00012225341796875;1055.98015933391;0.79925537109375;105
1049.999997349;0.000118804931640625;1065.98015930866;0.79986572265625;106
1059.99999732376;0.000119140625;1075.98015928341;0.79925537109375;107
1069.99999729851;0.00012054443359375;1085.98015925816;0.79925537109375;108
1079.99999727326;0.000114501953125;1095.98015923292;0.79986572265625;109
1089.99999724801;0.000115692138671875;1105.98015920767;0.7989501953125;110
1099.99999722277;0.00011224365234375;1115.98015918242;0.79986572265625;111
1109.99999719752;0.00011346435546875;1125.98015915717;0.79986572265625;112
1119.99999717227;0.000112548828125;1135.98015913193;0.79925537109375;113
1129.99999714702;0.000109161376953125;1145.98015910668;0.799560546875;114
1139.99999712178;0.000109527587890625;1155.98015908143;0.79925537109375;115
1149.99999709653;0.000110137939453125;1165.98015905618;0.79925537109375;116
1159.99999707128;0.000108367919921875;1175.98015903094;0.79925537109375;117
1169.99999704603;0.00010687255859375;1185.98015900569;0.79986572265625;118
1179.99999702079;0.000107269287109375;1195.98015898044;0.799560546875;119
1189.99999699554;0.0001065673828125;1205.98015895519;0.799560546875;120
1199.99999697029;0.000104461669921875;1215.98015892995;0.799560546875;121
1209.99999694504;0.000103118896484375;1225.9801589047;0.799560546875;122
1219.9999969198;0.00010205078125;1235.98015887945;0.79986572265625;123
1229.99999689455;0.00010546875;1245.9801588542;0.799560546875;124
1239.9999968693;0.00010211181640625;1255.98015882895;0.799560546875;125
